_RAJ2000,_DEJ2000,recno,ATLAS,RAJ2000,DEJ2000,Pwd,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,MJD,pmRA,e_pmRA,pmDE,e_pmDE,HClass,SpType1,SpType2,Gaia-ID,Gmag,u_sdss,g_SDSS,r_sdss,i_sdss,z_SDSS,roundra
55.032349,-11.567425,3379,J034007.76-113402.73,55.032349,-11.567425,0.994124,18.337032,0.01538,18.668976,0.00655,18.93026,0.00909,19.113207,0.01484,19.29179,0.04531,55861.235356,-28.7,8.1,-8.8,8.1,,,,,,18.60371256,18.5959118,18.95742148,19.088207,19.33893332,55.032349
55.104993,-12.903753,3389,J034025.19-125413.51,55.104993,-12.903753,0.841624,17.852383,0.0103,18.435154,0.00596,18.873508,0.00913,19.164648,0.01735,19.469872,0.0785,56245.205457,-7.1,1.5,-12.3,3.8,,,,5.11497623041e+18,18.538,18.11655529,18.3532363,18.89535738,19.139648,19.52208096,55.104993
55.157325,-28.901492,3396,J034037.75-285405.37,55.157325,-28.901492,0.999498,18.063522,0.01284,18.445408,0.0049,18.812132,0.00786,19.10257,0.02109,19.258038,0.05627,55887.28647,30.3,5.7,17.3,2.8,,,,5.08041342599e+18,18.631,18.32970314,18.3670718,18.83613028,19.07757,19.30425672,55.157325
55.162687,-23.541634,3397,J034039.04-233229.88,55.162687,-23.541634,0.997788,17.988556,0.01323,18.326143,0.00593,18.742355,0.00801,18.993301,0.01437,19.18993,0.0468,56597.333719,27.1,1.0,5.3,3.3,,,,,,18.25518013,18.2453324,18.76486864,18.968301,19.23779516,55.162687
55.381494,-33.034537,3415,J034131.55-330204.33,55.381494,-33.034537,0.89863,17.823702,0.00944,18.137829,0.00429,18.393604,0.00571,18.70537,0.01411,19.056849,0.05626,55890.276968,14.7,31.7,9.7,16.4,,,,4.86292830803e+18,18.287,18.09056073,18.06504025,18.42093075,18.68037,19.11090816,55.381494
55.383289,-31.5417,3416,J034131.98-313230.12,55.383289,-31.5417,0.755326,18.087576,0.01221,18.187654,0.00414,18.555504,0.007,18.805719,0.01312,18.961317,0.0334,56183.378453,1.0,2.0,-9.5,2.3,,,,4.86368532178e+18,18.401,18.35657522,18.1092615,18.5794685,18.780719,19.00754092,55.383289
55.421454,-33.915284,3419,J034141.14-335455.02,55.421454,-33.915284,0.740595,17.595936,0.00927,17.663094,0.00377,17.919518,0.00513,18.131933,0.00798,18.307459,0.01922,56182.382408,-8.4,10.5,-9.0,7.0,,,,,,17.86526442,17.5902728,17.94682528,18.106933,18.35448004,55.421454
55.460555,-26.921727,3424,J034150.53-265518.21,55.460555,-26.921727,0.945124,17.372961,0.00801,17.523615,0.00302,17.775223,0.00409,18.016325,0.00721,18.208755,0.01744,56275.181878,-13.0,2.5,-22.1,4.6,,,,5.08145411374e+18,17.645,17.64145446,17.4510346,17.80267476,17.991325,18.2564522,55.460555
55.55178,-19.163757,3432,J034212.42-190949.52,55.55178,-19.163757,0.999427,17.533964,0.01034,17.723228,0.00342,18.0201,0.00595,18.325399,0.01003,18.454084,0.02483,57016.178551,46.0,3.8,7.9,3.0,,,,,,17.80207136,17.6483844,18.04619384,18.300399,18.4992314,55.55178
55.596615,-14.019431,3437,J034223.18-140109.95,55.596615,-14.019431,0.990054,18.290371,0.01475,18.24773,0.00497,18.51144,0.00669,18.732069,0.01195,18.971714,0.0335,56193.372622,-3.8,9.8,29.4,7.5,,,,5.1124247106e+18,18.401,18.56079741,18.1745445,18.5385287,18.707069,19.0212998,55.596615
55.665244,-22.213642,3441,J034239.65-221249.11,55.665244,-22.213642,0.99762,17.225252,0.00925,17.663725,0.00353,17.949467,0.00471,18.199661,0.00761,18.372309,0.02074,56572.35333,19.1,1.6,-37.4,2.0,,,,5.08811124433e+18,17.757,17.49086727,17.5894379,17.97589474,18.174661,18.41921492,55.665244
55.671398,-15.605993,3442,J034241.13-153621.57,55.671398,-15.605993,0.999506,17.479403,0.00942,17.658854,0.00348,18.021847,0.00548,18.274639,0.00834,18.470636,0.02445,56567.362045,27.0,2.8,-35.5,3.5,,,,,,17.74760849,17.58070435,18.04595721,18.249639,18.51847588,55.671398
55.682124,-24.748097,3444,J034243.70-244453.14,55.682124,-24.748097,0.999515,16.823906,0.00839,16.999979,0.00268,17.405964,0.00377,17.659784,0.00519,17.927622,0.01788,56576.362669,-26.2,3.6,-56.3,2.2,,,,,,17.09214527,16.91967975,17.42878445,17.634784,17.97833552,55.682124
55.767339,-25.948629,3450,J034304.16-255655.06,55.767339,-25.948629,0.999444,17.511101,0.00858,17.857409,0.00362,18.178175,0.0067,18.469389,0.01079,18.683905,0.02849,55861.303318,38.7,3.1,-11.6,6.7,,,,5.08208688268e+18,17.996,17.77763792,17.7813707,18.20355202,18.444389,18.73248564,55.767339
55.779448,-21.361717,3451,J034307.06-212142.18,55.779448,-21.361717,0.993488,18.331434,0.01696,18.332748,0.00502,18.604582,0.00691,18.81282,0.01207,18.996944,0.03888,56595.339687,5.1,4.3,-29.2,2.7,,,,5.08859633512e+18,18.459,18.60142086,18.2591563,18.63142698,18.78782,19.04430896,55.779448
55.82623,-23.144514,3455,J034318.29-230840.25,55.82623,-23.144514,0.937777,18.090012,0.01445,18.521353,0.00634,18.797403,0.00822,18.991722,0.01321,19.166731,0.04594,56597.336144,-3.1,2.1,-15.1,2.8,,,,5.0871641525e+18,18.62,18.35569859,18.4475505,18.8241215,18.966722,19.21373136,55.82623
55.859007,-31.71461,3460,J034326.16-314252.59,55.859007,-31.71461,0.718789,17.978268,0.01137,18.544973,0.00534,19.06432,0.01073,19.35338,0.02084,19.629602,0.06441,56183.381157,-6.5,7.1,-7.4,5.0,,,,4.86361811413e+18,18.813,18.24260095,18.45900565,19.08373959,19.32838,19.68065088,55.859007
56.168309,-24.732576,3483,J034440.39-244357.27,56.168309,-24.732576,0.81722,18.189383,0.01982,18.589159,0.00577,18.995861,0.00971,19.285501,0.01462,19.507626,0.06182,56576.362669,-7.8,3.3,-7.7,7.0,,,,5.08230987739e+18,18.794,18.45538524,18.5088239,19.01865994,19.260501,19.556511,56.168309
56.199034,-28.692543,3486,J034447.76-284133.15,56.199034,-28.692543,0.990258,18.37343,0.01612,18.421513,0.00485,18.697666,0.00758,18.947315,0.0186,19.071608,0.04809,55887.288844,26.1,4.7,-9.3,2.0,,,,5.08020049869e+18,18.566,18.64294917,18.34770535,18.72438141,18.922315,19.11657972,56.199034
56.235429,-26.873526,11180,J034456.50-265224.69,56.235429,-26.873526,0.955709,18.28335,0.01713,18.964445,0.00712,19.437609,0.01308,19.734552,0.02433,20.161064,0.09138,55887.309234,15.5,1.6,-8.3,2.1,DA,,,,,18.54653905,18.8807868,19.45841408,19.709552,20.21812448,56.235429
56.268917,-31.715237,3499,J034504.54-314254.85,56.268917,-31.715237,0.933151,17.968443,0.01102,17.898989,0.00369,18.176085,0.00579,18.365177,0.00956,18.557568,0.02483,56183.381157,5.0,1.3,-19.4,2.4,,,,4.86345662336e+18,18.031,18.23913754,17.8251342,18.20277212,18.340177,18.60526364,56.268917
56.349639,-39.914498,3503,J034523.91-395452.19,56.349639,-39.914498,0.995997,17.282343,0.00837,17.752758,0.0043,18.135868,0.00557,18.399189,0.0106,18.659826,0.03003,56677.058448,36.5,4.9,3.5,2.4,,,,4.85531583927e+18,17.972,17.54763885,17.6736025,18.1593747,18.374189,18.71025148,56.349639
56.350001,-38.495964,3504,J034524.00-382945.47,56.350001,-38.495964,0.883168,18.430996,0.02509,18.514288,0.00621,18.847298,0.01087,19.080231,0.01577,19.181379,0.04802,56655.186879,-12.6,6.9,-0.1,8.8,,,,4.85657234054e+18,18.732,18.70016308,18.4376375,18.8723077,19.055231,19.22542492,56.350001
56.5184,-28.738108,3521,J034604.41-284417.18,56.5184,-28.738108,0.828983,18.387014,0.01758,18.784639,0.00634,19.201118,0.01103,19.489233,0.02984,19.724592,0.08904,55887.288844,9.7,5.5,-4.5,10.9,,,,5.0802779799e+18,18.928,18.65303775,18.70381505,19.22362363,19.464233,19.77400636,56.5184
56.605456,-27.006543,3528,J034625.30-270023.55,56.605456,-27.006543,0.921654,17.64702,0.01084,18.279982,0.0045,18.609444,0.00703,18.959452,0.01323,19.223278,0.03861,55887.309234,14.0,3.7,-10.9,3.7,,,,5.08100984232e+18,18.463,17.91069038,18.2035089,18.63456014,18.934452,19.27383104,56.605456
56.664798,-24.585908,3532,J034639.55-243509.26,56.664798,-24.585908,0.997273,16.445869,0.00707,16.599936,0.00215,17.006161,0.00303,17.216644,0.00422,17.430429,0.013,56576.364879,-29.7,4.9,-50.1,1.9,,,,,,16.71432833,16.51962475,17.02897425,17.191644,17.4789804,56.664798
56.666714,-18.74602,3533,J034640.01-184445.67,56.666714,-18.74602,0.999959,17.586626,0.00901,17.596838,0.00338,17.878574,0.00432,18.101383,0.00737,18.349373,0.03514,57071.049901,-11.9,5.4,-65.9,3.3,,,,,,17.85652388,17.5227512,17.90512192,18.076383,18.3992926,56.666714
56.981835,-27.478269,3554,J034755.64-272841.76,56.981835,-27.478269,0.777484,17.530283,0.0102,17.990305,0.00441,18.427673,0.0067,18.699045,0.01529,18.86936,0.03819,55896.290294,1.8,2.0,12.1,3.4,,,,,,17.79568278,17.9084366,18.44955196,18.674045,18.9161726,56.981835
57.263988,-14.516479,3573,J034903.35-143059.32,57.263988,-14.516479,0.78388,16.70985,0.0059,17.04637,0.00262,17.428493,0.00349,17.688028,0.00536,17.89237,0.01538,56604.28992,15.8,4.2,-9.7,6.6,,,,5.11078492644e+18,17.146,16.9764848,16.96726385,17.45202931,17.663028,17.94054368,57.263988
57.323583,-24.867673,3577,J034917.65-245203.62,57.323583,-24.867673,0.999445,17.808418,0.01523,17.868273,0.00382,18.206652,0.0057,18.354364,0.00777,18.685947,0.03376,56576.367068,-4.5,7.4,-41.5,5.0,,,,5.08375566646e+18,17.778,18.07781945,17.79135405,18.23150063,18.329364,18.73921032,57.323583
57.38665,-38.076904,3582,J034932.79-380436.85,57.38665,-38.076904,0.988422,17.364668,0.01166,18.055216,0.00451,18.461199,0.00784,18.765018,0.01178,19.020277,0.04113,56655.186879,19.9,10.1,-24.7,3.4,,,,,,17.62776252,17.97491685,18.48401951,18.740018,19.07048736,57.38665
57.543588,-30.708664,3596,J035010.46-304231.19,57.543588,-30.708664,0.959266,17.222586,0.00752,17.317093,0.00307,17.634771,0.00397,17.845627,0.0061,18.053741,0.02012,56245.266233,22.5,2.3,17.7,2.9,,,,,,17.49164093,17.2412091,17.66024066,17.820627,18.10206556,57.543588
57.545143,-26.294295,11203,J035010.83-261739.46,57.545143,-26.294295,0.910167,17.36693,0.00994,18.168327,0.00438,18.632568,0.00763,19.006664,0.0137,19.270252,0.0425,55887.311623,-15.1,3.8,14.6,3.8,DA:,,,5.08117212337e+18,18.411,17.62891603,18.08511495,18.65364077,18.981664,19.32079552,57.545143
57.99694,-19.502554,3635,J035159.26-193009.19,57.99694,-19.502554,0.994615,16.939272,0.00768,17.351778,0.00279,17.763416,0.00548,18.089767,0.00858,18.303049,0.0221,57016.186054,41.8,2.7,4.7,6.1,,,,5.09491674027e+18,17.582,17.20514694,17.2711961,17.78606686,18.064767,18.35158028,57.99694
58.00485,-16.583519,3639,J035201.16-163500.66,58.00485,-16.583519,0.829654,18.557133,0.02623,18.729641,0.00775,19.14854,0.01047,19.424177,0.02413,19.622271,0.07164,57275.383987,-4.6,3.0,-9.0,1.1,,,,5.10810283963e+18,18.967,18.82540792,18.64869605,19.17097303,19.399177,19.67019476,58.00485
58.010444,-14.324633,3640,J035202.50-141928.67,58.010444,-14.324633,0.992376,18.08342,0.01349,18.341526,0.00489,18.669933,0.00732,18.920753,0.01221,19.128302,0.04055,56604.292104,-12.0,3.3,-21.5,2.9,,,,5.1107008138e+18,18.499,18.35083894,18.26510565,18.69508079,18.895753,19.17660396,58.010444
58.043147,-30.423364,3647,J035210.35-302524.11,58.043147,-30.423364,0.983819,16.611713,0.00549,17.076981,0.00271,17.358459,0.00328,17.747831,0.00547,17.833811,0.01851,56245.268708,23.5,3.5,31.0,4.5,,,,4.88760052432e+18,17.258,16.87706032,17.0029071,17.38501466,17.722831,17.8772502,58.043147
58.044255,-29.009282,3648,J035210.62-290033.41,58.044255,-29.009282,0.882133,18.466331,0.01983,18.673897,0.00594,18.964315,0.00872,19.152122,0.01698,19.467482,0.0526,55942.147524,5.2,0.8,-10.2,9.7,,,,4.88802369886e+18,18.988,18.73425534,18.5993761,18.99060246,19.127122,19.5200964,58.044255
58.055104,-25.685947,3651,J035213.22-254109.40,58.055104,-25.685947,0.806551,18.322681,0.01494,18.728769,0.00611,19.140118,0.01042,19.488586,0.02818,19.743288,0.07277,55861.310901,10.9,1.3,0.1,4.4,,,,5.08269797063e+18,18.351,18.58862012,18.64820155,19.16277753,19.463586,19.79347608,58.055104
58.08338,-26.624962,3653,J035220.01-263729.86,58.08338,-26.624962,0.978714,18.191658,0.0171,18.40819,0.00527,18.749838,0.00839,18.823435,0.01196,18.515751,0.02464,55887.314026,3.3,3.8,-44.1,2.8,,,,5.08109440164e+18,18.504,18.45949268,18.3311076,18.77458856,18.798435,18.54344364,58.08338
58.185582,-36.673552,3658,J035244.53-364024.78,58.185582,-36.673552,0.992914,17.426952,0.00863,17.539347,0.0038,17.893108,0.00517,18.127209,0.00815,18.346874,0.02381,56277.130533,33.9,3.9,-7.1,3.8,,,,4.85754516781e+18,17.727,17.69582805,17.46165895,17.91749517,18.102209,18.3956606,58.185582
58.421808,-21.700665,3677,J035341.23-214202.39,58.421808,-21.700665,0.935235,17.946524,0.01446,18.591927,0.00605,19.029701,0.01014,19.344219,0.01919,19.579075,0.06959,56595.346241,-7.6,3.9,-16.5,5.6,,,,5.08763951948e+18,17.712,18.21006997,18.5100383,19.05156778,19.319219,19.62846924,58.421808
58.610045,-13.965497,3690,J035426.41-135755.78,58.610045,-13.965497,0.930944,18.585629,0.01854,18.646313,0.0064,18.937508,0.00894,19.176487,0.01652,19.415482,0.0477,56193.380277,3.8,3.1,-13.7,5.4,,,,5.11109952421e+18,18.592,18.85502216,18.57175325,18.96377215,19.151487,19.4650418,58.610045
58.618651,-34.210888,3692,J035428.47-341239.19,58.618651,-34.210888,0.971256,17.786102,0.01056,17.730309,0.00331,17.985353,0.00499,18.199722,0.00729,18.473528,0.02957,56274.117694,20.5,2.4,15.7,2.6,,,,4.85915921652e+18,17.885,18.05665993,17.6575568,18.01270168,18.174722,18.52448024,58.618651
58.729803,-13.786378,3703,J035455.15-134710.96,58.729803,-13.786378,0.995094,17.741018,0.01159,18.021957,0.00474,18.280176,0.00597,18.465542,0.01013,18.631931,0.02698,56193.380277,25.3,2.4,54.3,4.1,,,,5.11112027749e+18,17.934,18.00820861,17.94904605,18.30742943,18.440542,18.67858656,58.729803
58.825935,-20.334877,3714,J035518.22-202005.55,58.825935,-20.334877,0.80541,18.052107,0.01237,18.732389,0.00633,19.173119,0.00954,19.468613,0.02103,19.749376,0.07298,57015.162885,-0.3,12.2,-11.1,4.3,,,,5.09401905775e+18,18.92,18.31530418,18.6503525,19.1948971,19.443613,19.80060652,58.825935
58.829252,-19.856532,3715,J035519.02-195123.51,58.829252,-19.856532,0.778896,17.965981,0.01661,18.600159,0.00555,19.10248,0.01172,19.439281,0.02553,19.778706,0.08168,57016.188237,5.3,7.0,10.0,8.0,,,,5.09411801379e+18,18.828,18.22963922,18.51504295,19.12241037,19.414281,19.832283,58.829252
58.88961,-36.478386,3721,J035533.50-362842.18,58.88961,-36.478386,0.967771,17.783279,0.01091,18.229851,0.00542,18.701603,0.00882,18.974487,0.01532,19.123587,0.04955,56277.132709,4.3,20.4,-23.9,30.3,,,,4.85763532777e+18,18.508,18.04881328,18.1462634,18.72245044,18.949487,19.169551,58.88961
58.936028,-28.967449,3725,J035544.64-285802.81,58.936028,-28.967449,0.798159,17.670683,0.01184,18.203333,0.00493,18.587563,0.0071,18.873476,0.01476,19.011148,0.05097,55942.153165,5.2,2.0,9.8,4.8,,,,4.88822109555e+18,18.35,17.9353565,18.1241215,18.6110361,18.848476,19.05665488,58.936028
59.028101,-34.529722,3737,J035606.74-343146.99,59.028101,-34.529722,0.999399,18.76601,0.02495,18.713686,0.00602,19.0173,0.00986,19.225691,0.0167,19.635658,0.10077,56274.120108,-10.0,4.6,26.2,0.1,,,,4.85895412325e+18,18.888,19.03653324,18.6385053,19.04319158,19.200691,19.69205668,59.028101
59.177777,-35.952412,3752,J035642.66-355708.68,59.177777,-35.952412,0.998589,18.029133,0.01601,18.478436,0.00536,18.826986,0.00828,19.061174,0.01646,19.315672,0.05714,56949.362397,24.8,0.7,11.6,2.5,,,,,,18.29463997,18.4010085,18.8515295,19.036174,19.36585192,59.177777
59.255394,-20.995934,3764,J035701.29-205945.36,59.255394,-20.995934,0.896859,18.65225,0.02149,18.845194,0.00691,19.202085,0.00966,19.570568,0.02423,19.583897,0.06702,57015.162885,-3.1,6.2,-10.1,1.2,,,,,,18.92032056,18.76734945,19.22637827,19.545568,19.62443016,59.255394
59.356713,-17.265235,3774,J035725.61-171554.84,59.356713,-17.265235,0.79736,17.843683,0.01032,18.538134,0.00529,19.068432,0.00969,19.481247,0.02159,19.719969,0.08209,57069.060991,12.3,3.8,1.2,2.9,,,,5.09579964811e+18,18.489,18.10673849,18.4516191,19.08752306,19.456247,19.76951788,59.356713
59.419804,-36.790336,3776,J035740.75-364725.20,59.419804,-36.790336,0.791569,18.106037,0.01317,18.298189,0.00541,18.610313,0.00788,18.822308,0.01298,18.986881,0.03922,56277.132709,1.1,4.1,-10.3,7.7,,,,4.85740192207e+18,18.479,18.37411548,18.2225828,18.63594928,18.797308,19.03346392,59.419804
59.423049,-26.535774,3777,J035741.53-263208.78,59.423049,-26.535774,0.807991,17.85146,0.01352,18.504707,0.00552,19.007143,0.01016,19.359171,0.01793,19.573067,0.0594,55887.316354,12.8,4.5,2.6,2.9,,,,5.08237426754e+18,18.762,18.11492753,18.4195852,19.02706992,19.334171,19.62162284,59.423049
59.527477,-28.261699,3788,J035806.59-281542.11,59.527477,-28.261699,0.969663,17.412266,0.00804,17.754795,0.00347,18.190989,0.00507,18.462381,0.00903,18.708576,0.02796,55944.134853,16.1,2.3,-23.8,3.6,,,,4.8883645131e+18,18.029,17.67884071,17.6729853,18.21290318,18.437381,18.7584238,59.527477
59.591426,-18.968271,3796,J035821.94-185805.77,59.591426,-18.968271,0.97873,17.782803,0.00979,17.886889,0.00392,18.144894,0.00491,18.356367,0.00886,18.536741,0.02561,57071.058796,-9.5,2.0,-28.7,2.8,,,,5.09530411196e+18,18.016,18.05176214,17.81398875,18.17215385,18.331367,18.58395596,59.591426
59.653694,-35.042542,3805,J035836.88-350233.15,59.653694,-35.042542,0.816839,17.889153,0.01569,18.484049,0.00563,18.933941,0.00976,19.204596,0.01855,19.540262,0.07062,56949.362397,-7.8,11.5,-10.8,17.4,,,,4.85886581872e+18,18.687,18.15320404,18.4015544,18.95544424,19.179596,19.59368864,59.653694
59.750927,-38.820178,3814,J035900.22-384912.64,59.750927,-38.820178,0.972388,17.927496,0.01776,18.18852,0.00494,18.544605,0.00763,18.81291,0.01185,18.995087,0.0384,56655.19133,13.1,8.7,-19.6,15.0,,,,,,18.19488576,18.11071575,18.56892245,18.78791,19.04237408,59.750927
59.852786,-21.90514,3819,J035924.66-215418.50,59.852786,-21.90514,0.986325,16.379356,0.00571,16.453196,0.00194,16.768757,0.00261,16.972013,0.00367,17.177809,0.00972,56595.348425,11.5,2.6,-54.6,2.2,,,,,,16.6486176,16.37741795,16.79429017,16.947013,17.22604084,59.852786
59.89069,-22.684533,3822,J035933.76-224104.31,59.89069,-22.684533,0.770723,17.981031,0.01332,18.521748,0.00588,18.950777,0.00956,19.259104,0.01609,19.447475,0.04659,56572.36571,9.5,2.9,2.7,2.3,,,,,,18.24562383,18.44029655,18.97290613,19.234104,19.49500984,59.89069
59.950046,-30.186255,3830,J035948.01-301110.51,59.950046,-30.186255,0.97715,18.724617,0.02339,18.886822,0.00705,19.271423,0.01155,19.486101,0.02712,19.797773,0.10628,55924.21157,10.3,2.5,17.6,9.1,,,,4.88726750973e+18,19.262,18.99299495,18.80759195,19.29488497,19.461101,19.85023988,59.950046
60.062177,-35.548061,3835,J040014.92-353253.01,60.062177,-35.548061,0.999829,17.051432,0.00786,17.461983,0.00317,17.786011,0.00434,17.959211,0.00736,18.162668,0.02176,56949.364578,-41.9,13.6,-53.6,9.3,,,,,,17.31732649,17.3857816,17.81129016,17.934211,18.21080628,60.062177
60.206673,-36.745246,3842,J040049.60-364442.88,60.206673,-36.745246,0.80164,17.777554,0.01095,18.232286,0.00482,18.557903,0.00732,18.702484,0.01217,18.898212,0.03852,56277.134881,9.4,2.4,-5.8,7.4,,,,4.85771919989e+18,18.354,18.04300668,18.15600515,18.58313449,18.677484,18.94604112,60.206673
60.27061,-16.246078,3851,J040104.94-161445.88,60.27061,-16.246078,0.989019,17.243931,0.01069,17.556238,0.0036,17.922937,0.00448,18.189514,0.00835,18.397923,0.02377,57275.388362,31.9,3.4,-3.4,5.1,,,,5.09745819268e+18,17.756,17.51080793,17.47790305,17.94693603,18.164514,18.44625936,60.27061
60.743094,-37.640018,3873,J040258.34-373824.06,60.743094,-37.640018,0.783781,17.72246,0.01147,18.328423,0.00555,18.832111,0.00879,19.130457,0.01413,19.335976,0.05539,56536.367767,11.2,5.2,5.7,9.4,,,,4.84523912444e+18,18.398,17.98640037,18.2432386,18.85200036,19.105457,19.38419676,60.743094
358.594927,-38.670521,11065,J235422.78-384013.87,358.594927,-38.670521,0.999815,17.42111,0.00932,17.393343,0.00338,17.73632,0.00427,17.893848,0.00799,18.168598,0.02115,56514.26653,70.6,8.1,8.1,4.3,,,,,,17.69138767,17.31619415,17.76103069,17.868848,18.219588,-1.405073
358.696367,-39.550734,11072,J235447.12-393302.64,358.696367,-39.550734,1.0,17.902533,0.01087,18.230614,0.00558,18.669441,0.00767,18.957449,0.01845,19.142168,0.0846,56124.293636,41.3,5.1,-26.7,6.6,,,,,,18.16925219,18.14867265,18.69127619,18.932449,19.18955676,-1.303633
